"(0,11,1,10)","-1-q^(-12)+q^(-10)+q^(-8)-2/q^6+q^(-4)+q^(-2)+1/(q^9*t)-1/(q^7*t)-1/(q^5*t)+1/(q^3*t)+t/q^9-t/q^7-t/q^5+t/q^3"
"(0,2,2,0)","t/q^3"
"(0,3,2,1)","-q^(-6)+t/q^3"
"(0,4,2,1)","-q^(-6)+t/q^3"
"(0,6,2,3)","-q^(-6)+q^(-4)-t/q^7+t/q^3"
"(0,6,2,4)","t/q^9-t/q^3"
"(0,7,2,5)","-q^(-10)+q^(-6)+t/q^7-t/q^3"
"(0,8,2,5)","q^(-10)-q^(-6)-t/q^7+t/q^3"
"(0,10,2,7)","q^(-10)-2/q^6+q^(-2)+t/q^9-t/q^7-t/q^5+t/q^3"
"(0,10,2,8)","t/q^13-t/q^9-t/q^7+t/q^3"
"(0,11,2,9)","-q^(-12)+q^(-10)+q^(-8)-q^(-6)+t/q^15-t/q^13-t/q^11+(2*t)/q^9-t/q^7-t/q^5+t/q^3-t^2/q^12+t^2/q^10+t^2/q^8-t^2/q^6"
"(0,3,3,0)","q^(-6)"
"(0,5,3,1)","q^(-6)-1/(q^9*t)"
"(0,6,3,2)","-q^(-4)+t/q^7"
"(0,7,3,3)","-q^(-10)+q^(-6)+q^(-4)-1/(q^9*t)"
"(0,8,3,3)","-q^(-8)+1/(q^5*t)"
"(0,7,3,4)","q^(-12)+q^(-10)-q^(-6)-t/q^7"
"(0,8,3,4)","-q^(-4)+t/q^7"
"(0,9,3,5)","-q^(-10)-q^(-8)+q^(-6)+q^(-4)+1/(q^13*t)+1/(q^11*t)-1/(q^9*t)-1/(q^7*t)"
"(0,10,3,6)","q^(-8)+q^(-6)-q^(-4)-q^(-2)-t/q^11-t/q^9+t/q^7+t/q^5"
"(0,11,3,7)","q^(-12)-2/q^10-3/q^8+q^(-6)+2/q^4+q^(-2)+1/(q^13*t)+1/(q^11*t)-1/(q^9*t)-1/(q^7*t)+t/q^13+t/q^11-t/q^9-t/q^7"
"(0,11,3,8)","q^(-16)+q^(-14)-2/q^10-q^(-8)+q^(-6)-(2*t)/q^11-(2*t)/q^9+(2*t)/q^7+(2*t)/q^5+t^2/q^14+t^2/q^12-t^2/q^10-t^2/q^8"
"(0,4,4,0)","q^(-6)"
"(0,5,4,1)","-q^(-6)+1/(q^9*t)"
"(0,6,4,2)","q^(-6)-t/q^9"
"(0,7,4,3)","-q^(-6)+1/(q^9*t)"
"(0,8,4,3)","q^(-10)+q^(-8)-q^(-4)-1/(q^5*t)"
"(0,7,4,4)","-q^(-12)+t/q^9"
"(0,8,4,4)","-q^(-10)+q^(-6)+q^(-4)-t/q^9"
"(0,9,4,5)","q^(-10)+q^(-8)-q^(-6)-q^(-4)-1/(q^13*t)-1/(q^11*t)+1/(q^9*t)+1/(q^7*t)"
"(0,10,4,6)","-q^(-10)-q^(-8)+q^(-6)+q^(-4)+t/q^13+t/q^11-t/q^9-t/q^7"
"(0,11,4,7)","2/q^10+2/q^8-2/q^6-2/q^4-1/(q^13*t)-1/(q^11*t)+1/(q^9*t)+1/(q^7*t)-t/q^15-t/q^13+(2*t)/q^9+t/q^7-t/q^5"
"(0,11,4,8)","-q^(-16)-q^(-14)+q^(-12)+q^(-10)-t/q^15+(2*t)/q^13+(3*t)/q^11-t/q^9-(2*t)/q^7-t/q^5-t^2/q^16-t^2/q^14+t^2/q^12+t^2/q^10"
"(0,5,5,0)","1/(q^9*t)"
"(0,7,5,2)","-q^(-12)+1/(q^9*t)"
"(0,8,5,2)","q^(-8)-1/(q^5*t)"
"(0,9,5,3)","1/(q^13*t)+1/(q^11*t)-1/(q^7*t)-1/(q^5*t)"
"(0,9,5,4)","-q^(-12)+q^(-8)-1/(q^13*t)-1/(q^11*t)+1/(q^9*t)+1/(q^7*t)"
"(0,11,5,6)","q^(-16)+q^(-14)-q^(-12)+q^(-8)-q^(-6)-q^(-4)-1/(q^13*t)-1/(q^11*t)+1/(q^9*t)+1/(q^7*t)-t/q^13-t/q^11+t/q^9+t/q^7"
"(0,6,6,0)","t/q^9"
"(0,7,6,1)","q^(-12)-t/q^9"
"(0,8,6,1)","-q^(-12)+t/q^9"
"(0,10,6,3)","-q^(-12)+q^(-8)-t/q^13-t/q^11+t/q^9+t/q^7"
"(0,10,6,4)","t/q^15+t/q^13-t/q^9-t/q^7"
"(0,11,6,5)","q^(-16)+q^(-14)-q^(-12)-q^(-10)-t/q^19-t/q^17+t/q^15-t/q^11+t/q^9+t/q^7+t^2/q^16+t^2/q^14-t^2/q^12-t^2/q^10"
"(0,7,7,0)","q^(-12)"
"(0,9,7,1)","q^(-12)-1/(q^15*t)"
"(0,10,7,2)","q^(-8)-t/q^11"
"(0,11,7,3)","-q^(-16)-q^(-14)+2/q^12+q^(-10)+q^(-8)-1/(q^15*t)-t/q^15"
"(0,11,7,4)","q^(-18)+q^(-16)+q^(-14)-q^(-12)-q^(-10)-(2*t)/q^11+t^2/q^14"
"(0,8,8,0)","q^(-12)"
"(0,9,8,1)","q^(-12)-1/(q^15*t)"
"(0,10,8,2)","q^(-12)-t/q^15"
